GEOID10,COUNTYFP10,TRACTCE10,Cnty_Name,City_Name,ZIP,Acres,SqMiles,Pop_16,Pop_Den,Pop_Src,Pop_10,White_Pct,Black_Pct,Asian_Pct,Latino_Pct,Mltpl_Pct,NatAm_Pct,PacIs_Pct,Other_Pct,NonWhite_P,Race_Src,Elders_Pct,Elders_Rpt,Elders_Src,SpksEng_Pc,SpksEng_Rp,SpksEng_Sr,UnEmp_Rate,Emp_15,Emp_Den,Emp_Src,Income_Pct,Income_Rpt,Income_Src,Under19_Pc,MHI2016,num_bikelanes_Cls0,num_bikelanes_Cls1,num_bikelanes_Cls2,num_bikelanes_Cls3,num_bikelanes_Cls4,num_bikelanes_Cls5,All_lengths,tract2,county,sqmi,pop15den,pop90,pop00,pop15,nhw90,nhw00,nhw15,blk90,blk00,blk15,asian90,asian00,asian15,hisp90,hisp00,hisp15,lths90,lths00,lths15,col90,col00,col15,jobs15,povt90,povt00,povt15,inc15,inc90,inc00,rent90,rent00,rent15,burd90,burd00,burd15,mgr90,mgr00,mgr15,hcv00,hcv15,Chg_median_rent2000_2015,Chg_median_rent1990_2000,Chg_nonHisp_whites2000_2015,Chg_median_rent1990_2000,Change _popu_less_highsch2000_2015,Change_collg_adultpopu1990_2000,Change_collg_adult_popu2000_2015,Chg_median_fam_inc1990_2000,Chg_median_fam_inc2000_2015,Chg_rentburden_fam1990_2000,Chg_rentburden_fam2000_2015,Chg_median_rent_1990_2000,Chg_Sec8_fam2000_2015,Racial_Ethnic_Composition_1990,Racial_Ethnic_Composition_2000,Racial_Ethnic_Composition_2015,Disadv_Neighborhds1990_2000,Disadv_Neighborhds2000_2015,Gentrified_1990_2000,Gentrified_2000_2015,Disadv_Neighborhds1990_2015,Gentrified_1990_2015,Job_density_2015_jobs_sqmi,disadvantaged_improved,disadvantaged_worsened,disadvantaged_sustained_high,disadvantaged_sustained_low,gentrification_improved,gentrification_worsened,gentrification_sustained_high,gentrification_sustained_low,dense,diverse,transient,established,accessible,tract_FIPS,neighbourhood_type
6037650602,37,650602,Los Angeles,Torrance,90503,305.978404,0.478091,7229,15121,ACS_16_5YR,7161,29.553458,4.282293,50.880406,11.226933,4.056909,0,0,0,70.446542,4283 HPI,15.4,2011-2015,ACS_15_5YR_S0101,83.133356,2011-2015,ACS_15_5YR_B16002,0.100215,7855,16429.91769,LEHD 2015,64010,2011-2015,ACS_15_5YR_DP03,23.2,66360,0,0,0,0,0,0,0,6037650602,37,0.4782864,16189.04489,6615.468421,6882,7743,0.615371624,0.413251962,0.323647165,0.017483156,0.029351933,0.021697017,0.280720624,0.428363848,0.465840114,0.0839828,0.094158675,0.116750613,0.198240036,0.08,0.077140702,0.316287037,0.422176166,0.516031686,7855,0.080123702,0.104179663,0.111171514,64010,68897.34181,64814.71925,0.839853808,0.821045097,0.828933836,0.367819743,0.359197908,0.450785773,1405.401609,1245.537549,1464,0.007158196,0.006856359,218.4624506,-0.202119662,-0.089604796,-0.118240036,-0.002859298,0.105889129,0.09385552,-4082.622567,-804.7192481,-0.008621835,0.091587866,-159.86406,-0.000301837,01. Majority NHW,05. No Majority,05. No Majority,0,0,0,0,,,16423.21421,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.874991443,1.522532832,2.137521524,0.069388756,1.730463579,6037650602,Old urban
6037650502,37,650502,Los Angeles,Torrance,90503,329.244935,0.514445,4280,8320,ACS_16_5YR,4294,56.846868,0,26.863539,11.883782,4.405811,0,0,0,43.153132,4284 HPI,20.2,2011-2015,ACS_15_5YR_S0101,93.927649,2011-2015,ACS_15_5YR_B16002,0.069693,517,1004.966105,LEHD 2015,97407,2011-2015,ACS_15_5YR_DP03,22.8,100515,0,0,0,0,0,0,0,6037650502,37,0.514653,8526.133142,4321.693693,4126.172897,4388,0.736518379,0.64330722,0.491112124,0.006038404,0.004657129,0.039197812,0.187458412,0.231444074,0.30355515,0.067424892,0.085682653,0.135824977,0.075223609,0.053087919,0.046824888,0.363806373,0.459329471,0.509300834,517,0.020638577,0.022710984,0.088315838,97407,109705.5113,107697.1083,0.289793795,0.29302417,0.279069767,0.304340642,0.224191559,0.453703704,1611.396753,1517.952143,1813,3.27E-05,0.000645995,295.0478573,-0.09321116,-0.152195096,-0.02213569,-0.006263031,0.095523099,0.049971362,-2008.403003,-10290.10829,-0.080149082,0.229512144,-93.44460998,0.000613341,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,1004.560354,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.970484152,-0.676659526,-0.411387737,1.693557193,0.554059898,6037650502,Established suburb
6037650501,37,650501,Los Angeles,Torrance,90503,244.44411,0.381944,3106,8132,ACS_16_5YR,3063,58.92323,0,24.293785,13.393154,3.389831,0,0,0,41.07677,4285 HPI,14.9,2011-2015,ACS_15_5YR_S0101,96.601942,2011-2015,ACS_15_5YR_B16002,0.046069,563,1474.038379,LEHD 2015,102695,2011-2015,ACS_15_5YR_DP03,26.9,101714,0,0,0,0,0,0,0,6037650501,37,0.3821002,8196.802828,3101.868947,3170.346226,3132,0.725331327,0.65746312,0.532247765,0.002939075,0.002903325,0.004469987,0.17913089,0.200266225,0.222860792,0.085180353,0.098566843,0.143678161,0.132891162,0.089422996,0.072330097,0.258757961,0.325851934,0.45776699,563,0.032759854,0.053612273,0.065420561,102695,101578.4926,100966.6218,0.145646647,0.141364256,0.087378641,0.531404361,0.366173397,0.088888889,1759.450501,1785.72478,2146,2.35E-05,0.000970874,360.2752203,-0.067868207,-0.125215355,-0.043468166,-0.017092898,0.067093973,0.131915056,-611.8708116,1728.3782,-0.165230964,-0.277284508,26.27427859,0.000947388,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,1473.435502,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.959555468,-0.366344359,-1.165889415,1.721044738,0.715681872,6037650501,Established suburb
6037297202,37,297202,Los Angeles,Los Angeles,90731,142.216777,0.222214,4107,18482,ACS_16_5YR,3423,50.722075,3.684055,4.008252,37.960507,3.625111,0,0,0,49.277925,4286 HPI,12,2011-2015,ACS_15_5YR_S0101,95.22792,2011-2015,ACS_15_5YR_B16002,0.132243,251,1129.543249,LEHD 2015,65500,2011-2015,ACS_15_5YR_DP03,25.1,65598,0,0,981.7628632,845.858318,0,0,1827.621181,6037297202,37,0.2223126,17479.89093,3106.063229,3424,3886,0.647544366,0.482960924,0.472979928,0.034255056,0.055673449,0.02110139,0.043334709,0.048558232,0.098044261,0.27225203,0.369491934,0.369788986,0.281893004,0.219404419,0.115158205,0.148559671,0.169260327,0.288447388,251,0.106264763,0.131555552,0.121204323,65500,60061.72976,56574.31968,0.700952991,0.685029562,0.584757835,0.412564463,0.395729214,0.476248477,1252.745831,1048.728854,1208,0.026455026,0.016381766,159.2711462,-0.164583443,-0.009980996,-0.062488585,-0.104246214,0.020700656,0.119187061,-3487.410084,8925.680324,-0.016835249,0.080519263,-204.0169775,-0.01007326,01. Majority NHW,05. No Majority,05. No Majority,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1129.040819,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1.007853385,-1.148454552,1.244973351,0.982754025,0.719226168,6037297202,Urban residential
6037297201,37,297201,Los Angeles,Los Angeles,90731,99.776296,0.1559,4003,25677,ACS_16_5YR,3475,28.879813,7.43874,4.288215,56.213536,3.179697,0,0,0,71.120187,4287 HPI,8.9,2011-2015,ACS_15_5YR_S0101,89.924242,2011-2015,ACS_15_5YR_B16002,0.147557,86,551.634028,LEHD 2015,57027,2011-2015,ACS_15_5YR_DP03,28.7,61292,0,0,1609.615064,492.0879193,0,0,2101.702984,6037297201,37,0.1559706,23485.19529,3224.913229,3555.015476,3663,0.647544366,0.482960899,0.234234234,0.034255056,0.055673449,0.116571117,0.043334709,0.048558232,0.102648103,0.272252037,0.369491939,0.555009555,0.281893004,0.219404419,0.215805471,0.148559671,0.169260327,0.128962223,86,0.106264759,0.131555554,0.151839649,57027,60061.73002,56574.3163,0.700953013,0.685029603,0.621212121,0.412564463,0.395729214,0.446341463,1252.745831,1048.728854,1196,0.026455028,0.062121212,147.2711462,-0.164583467,-0.248726665,-0.062488585,-0.003598948,0.020700656,-0.040298103,-3487.413715,452.6836961,-0.016835249,0.050612249,-204.0169775,0.035666184,01. Majority NHW,05. No Majority,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",551.3859663,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.997705417,-1.065785455,1.642736272,0.231183766,1.286659921,6037297201,Old urban
6037296902,37,296902,Los Angeles,Los Angeles,90731,121.20631,0.189385,4246,22420,ACS_16_5YR,3851,33.79642,6.839434,3.793748,55.570398,0,0,0,0,66.20358,4288 HPI,11,2011-2015,ACS_15_5YR_S0101,83.439086,2011-2015,ACS_15_5YR_B16002,0.123747,348,1837.528098,LEHD 2015,57353,2011-2015,ACS_15_5YR_DP03,26.1,43648,0,0,1339.694271,667.6781214,0,0,2007.372392,6037296902,37,0.1894688,20942.76208,3193.91384,3781,3968,0.548715741,0.348969708,0.368951613,0.047783039,0.070181818,0.036038306,0.044339217,0.036969697,0.039818548,0.356148674,0.507030294,0.544354839,0.326931567,0.335836039,0.182492582,0.134437086,0.126623377,0.221810089,348,0.135695768,0.206183062,0.154989919,57353,51906.90823,46616.39557,0.796290183,0.801136335,0.777284264,0.462978369,0.437746257,0.449795918,1110.228398,952.3889328,1192,0.041035352,0.050126904,239.6110672,-0.199746033,0.019981904,0.008904472,-0.153343457,-0.007813709,0.095186712,-5290.512657,10736.60443,-0.025232112,0.012049661,-157.8394654,0.009091552,01. Majority NHW,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1836.714013,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1.029924357,-0.350985262,1.875836358,0.286066495,1.249020387,6037296902,Old urban
6037296901,37,296901,Los Angeles,Los Angeles,90731,152.477143,0.238246,3987,16735,ACS_16_5YR,4127,24.687423,6.521206,4.68252,61.093405,3.015445,0,0,0,75.312577,4289 HPI,8.2,2011-2015,ACS_15_5YR_S0101,88.03535,2011-2015,ACS_15_5YR_B16002,0.13066,441,1851.03154,LEHD 2015,37306,2011-2015,ACS_15_5YR_DP03,29.4,38185,0,0,1286.550516,921.6342478,0,0,2208.184764,6037296901,37,0.2383517,17902.11691,3775.08624,4469,4267,0.548715741,0.348969687,0.139676588,0.047783039,0.070181818,0.046636981,0.044339217,0.036969697,0.051558472,0.35614867,0.50703031,0.687602531,0.326931567,0.335836039,0.299850075,0.134437086,0.126623377,0.176536732,441,0.135695768,0.206183054,0.193578627,37306,51906.91037,46616.39559,0.796290161,0.801136388,0.900067981,0.462978369,0.437746257,0.602719033,1110.228398,952.3889328,1038,0.041035355,0.069340585,85.61106719,-0.199746054,-0.209293099,0.008904472,-0.035985964,-0.007813709,0.049913355,-5290.514785,-9310.395586,-0.025232112,0.164972776,-157.8394654,0.02830523,01. Majority NHW,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1850.207068,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.935124053,-0.304372334,1.742150627,0.587521382,1.285573758,6037296901,Old urban
6037296402,37,296402,Los Angeles,Los Angeles,90732,258.14229,0.403347,3099,7683,ACS_16_5YR,3091,40.850917,0,3.562781,55.586302,0,0,0,0,59.149083,4290 HPI,15.7,2011-2015,ACS_15_5YR_S0101,95.04863,2011-2015,ACS_15_5YR_B16002,0.067749,102,252.883788,LEHD 2015,82813,2011-2015,ACS_15_5YR_DP03,23.8,78625,0,0,1198.37017,0,0,0,1198.37017,6037296402,37,0.4035246,7541.05202,2990.018282,3082,3043,0.677479733,0.572132187,0.395004929,0.030091551,0.037019384,0.047978968,0.054351172,0.048935494,0.07492606,0.241013376,0.318239582,0.454814328,0.181496363,0.150341686,0.139328984,0.215119261,0.253758542,0.221342032,102,0.040847781,0.059699078,0.137306553,82813,83964.02584,80753.3735,0.218426329,0.230221867,0.330680813,0.502848594,0.430909091,0.593582888,1475.83682,1168.465613,1478,0.007115949,0.014146773,309.5343874,-0.105347545,-0.177127258,-0.031154677,-0.011012701,0.038639281,-0.03241651,-3210.652346,2059.626504,-0.071939504,0.162673797,-307.371207,0.007030824,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,252.7726934,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.938496402,-0.978383782,-0.44078147,1.153369181,0.166489195,6037296402,Established suburb
6037296401,37,296401,Los Angeles,Los Angeles,90732,244.033766,0.381303,3280,8602,ACS_16_5YR,3191,59.727503,3.865653,8.079848,24.619772,3.707224,0,0,0,40.272497,4291 HPI,21.3,2011-2015,ACS_15_5YR_S0101,87.412587,2011-2015,ACS_15_5YR_B16002,0.092628,251,658.269561,LEHD 2015,77958,2011-2015,ACS_15_5YR_DP03,20.2,78125,0,0,1311.53576,0,0,0,1311.53576,6037296401,37,0.3810435,8967.480091,3120.352358,3216.062982,3417,0.677696193,0.572397719,0.571846649,0.030069493,0.037001623,0.018437226,0.054402353,0.049011868,0.073748903,0.240758214,0.317917722,0.195493123,0.181291776,0.150199043,0.075217736,0.21556623,0.254179024,0.357878068,251,0.040825015,0.059646321,0.083113843,77958,84089.56839,80849.33046,0.218193858,0.229993226,0.299145299,0.502823914,0.430866039,0.511688312,1475.886347,1168.872272,1462,0.007107057,0.010878011,293.1277281,-0.105298474,-0.000551069,-0.031092733,-0.074981308,0.038612794,0.103699044,-3240.237935,-2891.330458,-0.071957875,0.080822272,-307.0140749,0.003770954,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,658.717443,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.845868469,-0.636438158,-1.114978678,1.08011255,1.128402818,6037296401,Established suburb
6037294701,37,294701,Los Angeles,Los Angeles,90744,432.713282,0.676115,3148,4656,ACS_16_5YR,3019,4.319728,6.22449,0,89.455782,0,0,0,0,95.680272,4292 HPI,7.3,2011-2015,ACS_15_5YR_S0101,79.623086,2011-2015,ACS_15_5YR_B16002,0.112018,2429,3592.586742,LEHD 2015,29408,2011-2015,ACS_15_5YR_DP03,35.4,27104,0,0,8783.736709,0,0,0,8783.736709,6037294701,37,0.6764305,4783.935674,3104.08563,3128,3236,0.163328197,0.068501529,0.023485785,0.043451464,0.064831804,0.032138443,0.014791988,0.01529052,0.016378245,0.77473035,0.836085639,0.908220025,0.596298438,0.632017788,0.512167516,0.042799306,0.053918844,0.027730617,2429,0.30520087,0.408389902,0.355438488,29408,39865.76195,31182.89696,0.688113418,0.839532393,0.816254417,0.416798732,0.511392405,0.633477633,805.8393128,711.5391304,963,0.032943676,0.048292108,251.4608696,-0.094826669,-0.045015744,0.035719349,-0.119850272,0.011119538,-0.026188227,-8682.86499,-1774.896964,0.094593673,0.122085228,-94.30018235,0.015348432,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",3590.908453,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.66755844,0.773496457,1.903995809,0.663913103,0.060088697,6037294701,Urban residential
6037294421,37,294421,Los Angeles,Los Angeles,90710,164.155884,0.256494,3048,11883,ACS_16_5YR,2950,8.908146,6.759099,11.785095,72.54766,0,0,0,0,91.091854,4293 HPI,6.7,2011-2015,ACS_15_5YR_S0101,78.676471,2011-2015,ACS_15_5YR_B16002,0.104167,3757,14647.54075,LEHD 2015,43140,2011-2015,ACS_15_5YR_DP03,31.7,46350,0,176.4923672,1045.053111,1012.402504,0,0,2233.947982,6037294421,37,0.256607,11804.04276,4207.741942,2858,3029,0.206255807,0.117736998,0.049521294,0.145401053,0.104892966,0.08253549,0.064416228,0.058103976,0.102344008,0.579591215,0.687767547,0.737206999,0.466823253,0.513541667,0.353036002,0.116265414,0.0984375,0.132186996,3757,0.233973373,0.280612252,0.249917355,43140,51593.04985,37556.36489,0.74007561,0.698185332,0.640756303,0.345466156,0.502051984,0.640983607,971.2299141,894.5849802,974,0.010506209,0.022058824,79.41501976,-0.088518809,-0.068215704,0.046718414,-0.160505665,-0.017827914,0.033749496,-14036.68496,5583.63511,0.156585828,0.138931623,-76.64493386,0.011552615,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",14641.06591,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.859280899,1.871815156,1.299368614,-0.148324893,1.585617446,6037294421,Mixed-use
6037294302,37,294302,Los Angeles,Los Angeles,90744,207.551136,0.324299,4750,14647,ACS_16_5YR,4754,6.269113,0,2.468327,91.26256,0,0,0,0,93.730887,4294 HPI,6.3,2011-2015,ACS_15_5YR_S0101,86.996644,2011-2015,ACS_15_5YR_B16002,0.162809,236,727.724274,LEHD 2015,47361,2011-2015,ACS_15_5YR_DP03,34.2,50459,0,0,1295.728467,346.3865113,0,0,1642.114979,6037294302,37,0.3244455,15561.93567,4169.469503,4702.985648,5049,0.209691074,0.110717352,0.033471975,0.022896092,0.02987939,0.017033076,0.079720258,0.052758431,0.011091305,0.681766104,0.782339966,0.898395722,0.460146906,0.496599278,0.337628866,0.071215013,0.062402527,0.044182622,236,0.100376337,0.236251428,0.230046009,47361,65218.88409,48433.48449,0.426558952,0.465418603,0.447147651,0.465855732,0.406876369,0.572232645,1044.057125,843.3628544,961,0.009428466,0.020973154,117.6371456,-0.098973722,-0.077245377,0.036452373,-0.158970412,-0.008812487,-0.018219905,-16785.3996,-1072.484487,-0.058979363,0.165356277,-200.6942708,0.011544688,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,1,0,0,Disadvantaged 2000-2015 Only,"Disadvantaged, Did Not Gentrify",727.3948937,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.983008606,-0.947934927,0.81377526,1.116537102,0.767797876,6037294302,Urban residential
6037102105,37,102105,Los Angeles,Los Angeles,91505,121.580275,0.189969,1949,10260,ACS_16_5YR,1731,24.466825,0,8.234597,67.298578,0,0,0,0,75.533175,4295 HPI,8.4,2011-2015,ACS_15_5YR_S0101,96.187175,2011-2015,ACS_15_5YR_B16002,0.148011,209,1100.17846,LEHD 2015,46969,2011-2015,ACS_15_5YR_DP03,19.8,48571,0,0,0,0,0,0,0,6037102105,37,0.190048,10218.47112,1769.581181,1851.511546,1942,0.630821835,0.538342208,0.224510814,0.017990437,0.020920901,0.027291452,0.096376201,0.101011256,0.084449022,0.256053992,0.302645032,0.66838311,0.201382762,0.159836503,0.258660508,0.225029391,0.306004346,0.160892995,209,0.066478042,0.081125815,0.176622039,46969,93390.92269,90987.12264,0.183575836,0.202307079,0.535528596,0.462712961,0.442835499,0.566343042,1536.943433,1478.592372,1339,0.002522378,0.005199307,-139.5923718,-0.092479627,-0.313831395,-0.041546259,0.098824005,0.080974955,-0.145111352,-2403.800042,-44018.12264,-0.019877463,0.123507544,-58.35106119,0.002676929,01. Majority NHW,01. Majority NHW,03. Majority Hisp,0,0,0,0,,,1099.722175,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.874183577,-0.622757293,-0.399526767,1.312765132,0.907744639,6037102105,Established suburb
6037101122,37,101122,Los Angeles,Los Angeles,91042,653.061916,1.020409,3301,3235,ACS_16_5YR,3664,67.264698,0,13.66271,15.870825,3.201766,0,0,0,32.735302,4296 HPI,15.5,2011-2015,ACS_15_5YR_S0101,97.126437,2011-2015,ACS_15_5YR_B16002,0.10307,186,182.279807,LEHD 2015,107400,2011-2015,ACS_15_5YR_DP03,15.5,86081,0,0,0,0,0,0,0,6037101122,37,1.020871,3223.717786,6640.576659,3176,3291,0.790941888,0.740548775,0.752354907,0.009913751,0.018292683,0.004557885,0.04760065,0.05945122,0.094804011,0.145782839,0.147256097,0.123974476,0.198789202,0.118838028,0.046249514,0.208385704,0.269806338,0.271667314,186,0.063447004,0.039457071,0.02679659,107400,88337.41721,76101.69159,0.324400112,0.144527996,0.158456486,0.390968072,0.358381503,0.404145078,1133.486539,1307.470356,2130,0.000835422,0.002463054,822.5296443,-0.050393113,0.011806132,-0.079951173,-0.072588514,0.061420634,0.001860976,-12235.72563,31298.30841,-0.032586569,0.045763575,173.9838164,0.001627632,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,182.1973589,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.387631868,-1.002814065,-1.165129677,1.080441675,0.753932427,6037101122,Established suburb
6037201602,37,201602,Los Angeles,Los Angeles,90032,263.221461,0.411284,2874,6988,ACS_16_5YR,2840,4.516358,0,10.561878,84.921764,0,0,0,0,95.483642,4297 HPI,10.2,2011-2015,ACS_15_5YR_S0101,87.676508,2011-2015,ACS_15_5YR_B16002,0.150215,2399,5832.95904,LEHD 2015,69375,2011-2015,ACS_15_5YR_DP03,21.8,56103,0,0,0,0,0,0,0,6037201602,37,0.4114934,7059.651504,2975.285301,2862,2905,0.053297529,0.041880679,0.090189329,0.012042449,0.013433426,0.012048193,0.175791663,0.133939154,0.12908778,0.77105255,0.803042238,0.764888124,0.56805249,0.480620155,0.343439624,0.057136266,0.095607235,0.130162049,2399,0.196588468,0.169871162,0.140927978,69375,57528.38318,53819.45541,0.414548352,0.410183889,0.345314506,0.594450065,0.472413793,0.483271375,962.0193258,898.713834,1167,0.040311175,0.024390244,268.286166,-0.01141685,0.04830865,-0.087432335,-0.137180531,0.038470969,0.034554814,-3708.927771,15555.54459,-0.122036272,0.010857582,-63.30549179,-0.015920931,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,1,0,Disadvantaged Both Decades,Gentrified 1990-2000 Only,5829.98415,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.702424767,0.550641937,0.200960013,1.579930674,1.202882698,6037201602,Established suburb
6037201601,37,201601,Los Angeles,Los Angeles,90032,133.470645,0.208548,2112,10127,ACS_16_5YR,2288,4.565801,0,13.115488,82.318711,0,0,0,0,95.434199,4298 HPI,15.6,2011-2015,ACS_15_5YR_S0101,92.811502,2011-2015,ACS_15_5YR_B16002,0.146214,152,728.849406,LEHD 2015,52353,2011-2015,ACS_15_5YR_DP03,22.7,59013,0,0,0,0,0,0,0,6037201601,37,0.2086546,10735.44508,2287.081668,2200,2240,0.053297529,0.041880677,0.052232143,0.012042449,0.013433426,0.011160714,0.175791663,0.133939154,0.152232143,0.771052559,0.80304227,0.784375,0.56805249,0.480620155,0.314975248,0.057136266,0.095607235,0.135519802,152,0.196588462,0.169871154,0.1875,52353,57528.38212,53819.4539,0.414548357,0.410183899,0.364217252,0.594450065,0.472413793,0.592105263,962.0193257,898.713834,1029,0.040311176,0.023961661,130.286166,-0.011416852,0.010351466,-0.087432335,-0.165644908,0.038470969,0.039912567,-3708.928227,-1466.453897,-0.122036272,0.11969147,-63.30549172,-0.016349515,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,1,0,Disadvantaged Both Decades,Gentrified 1990-2000 Only,728.4766308,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.866013872,-0.951024052,-0.087161434,1.62771158,1.089639929,6037201601,Established suburb
6037195903,37,195903,Los Angeles,Los Angeles,90026,58.805144,0.091883,2345,25522,ACS_16_5YR,2216,23.666667,0,22.52381,53.809524,0,0,0,0,76.333333,4299 HPI,6.9,2011-2015,ACS_15_5YR_S0101,87.674169,2011-2015,ACS_15_5YR_B16002,0.164573,68,740.071316,LEHD 2015,51042,2011-2015,ACS_15_5YR_DP03,20.4,45850,0,0,0,0,0,0,0,6037195903,37,0.09192475,25194.52052,2585.536981,2565,2316,0.247466448,0.245582554,0.352763385,0.038619556,0.035063501,0.066925734,0.206518762,0.177250138,0.239637306,0.515749113,0.521811133,0.317357513,0.327759871,0.324172518,0.177089421,0.281023368,0.250752257,0.381648159,68,0.205462367,0.238614139,0.174438687,51042,48908.62158,42169.62559,0.792124867,0.797752854,0.887459807,0.466636811,0.44076222,0.391304348,939.5593734,825.770751,1017,0.008592201,0.02357985,191.229249,-0.001883894,0.107180831,-0.003587354,-0.147083096,-0.030271111,0.130895902,-6738.995982,8872.374405,-0.025874591,-0.049457873,-113.7886224,0.014987649,03. Majority Hisp,03. Majority Hisp,05. No Majority,1,0,0,0,Disadvantaged 1990-2000 Only,"Disadvantaged, Did Not Gentrify",739.7354902,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.098149545,-1.106052299,2.460339307,0.475858711,1.132556617,6037195903,Old urban
6037195902,37,195902,Los Angeles,Los Angeles,90026,85.878547,0.134185,1901,14167,ACS_16_5YR,1905,52.330152,0,14.879281,32.790567,0,0,0,0,47.669848,4300 HPI,9.6,2011-2015,ACS_15_5YR_S0101,90.845771,2011-2015,ACS_15_5YR_B16002,0.091109,259,1930.167722,LEHD 2015,58068,2011-2015,ACS_15_5YR_DP03,12.9,69479,0,0,188.2740317,0.404937956,0,0,188.6789696,6037195902,37,0.1280207,15755.26458,2120.845927,2104,2017,0.247466448,0.245582552,0.544868617,0.038619556,0.035063501,0.020823004,0.206518762,0.177250138,0.163609321,0.515749083,0.521811134,0.258304412,0.327759871,0.324172518,0.08048048,0.281023368,0.250752257,0.577177177,259,0.205462357,0.238614136,0.246405553,58068,48908.62176,42169.62416,0.792124892,0.797752806,0.774129353,0.466636811,0.44076222,0.548843188,939.5593734,825.770751,1402,0.008592201,0.002985075,576.229249,-0.001883896,0.299286065,-0.003587354,-0.243692037,-0.030271111,0.32642492,-6738.997604,15898.37584,-0.025874591,0.108080967,-113.7886224,-0.005607126,03. Majority Hisp,03. Majority Hisp,01. Majority NHW,1,0,0,0,Disadvantaged 1990-2000 Only,"Disadvantaged, Did Not Gentrify",2023.110325,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.044844803,-0.737766562,1.636365781,1.557100528,1.196805022,6037195902,Old urban
6037195901,37,195901,Los Angeles,Los Angeles,90029,71.84517,0.112258,2306,20542,ACS_16_5YR,2235,47.416707,0,11.492033,41.09126,0,0,0,0,52.583293,4301 HPI,12.4,2011-2015,ACS_15_5YR_S0101,88.00738,2011-2015,ACS_15_5YR_B16002,0.111775,402,3581.034054,LEHD 2015,55250,2011-2015,ACS_15_5YR_DP03,11.5,51899,0,0,484.9738272,122.3331434,0,0,607.3069706,6037195901,37,0.1123094,20541.46848,2595.617051,2575,2307,0.247466448,0.245582548,0.457303858,0.038619556,0.035063501,0.041612484,0.206518762,0.177250138,0.087993065,0.515749091,0.521811192,0.433463372,0.327759871,0.324172518,0.156282999,0.281023368,0.250752257,0.517951426,402,0.205462369,0.238614139,0.215555556,55250,48908.62318,42169.62236,0.792124882,0.797752767,0.856088561,0.466636811,0.44076222,0.525862069,939.5593734,825.770751,1299,0.0085922,0.009225092,473.229249,-0.0018839,0.21172131,-0.003587354,-0.167889519,-0.030271111,0.267199169,-6739.000818,13080.37764,-0.025874591,0.085099849,-113.7886224,0.000632892,03. Majority Hisp,03. Majority Hisp,05. No Majority,1,0,0,0,Disadvantaged 1990-2000 Only,"Disadvantaged, Did Not Gentrify",3579.397628,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.940282339,-0.783904327,2.326332194,0.971001603,1.704407456,6037195901,Old urban
